🤠小土豆ipv4直播,#genre#
厦门卫视,http://gmxw.7766.org:808/hls/17/index.m3u8$小土豆•IPV4『线路5』
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$小土豆•IPV4『线路6』
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路7』
厦门卫视,http://113.118.15.210:808/hls/17/index.m3u8$小土豆•IPV4『线路8』
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路9』
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路10』
厦门卫视,http://123.10.78.208:808/hls/69/index.m3u8$小土豆•IPV4『线路11』
厦门卫视,http://171.213.196.134:8088/udp/239.93.42.57:5140$小土豆•IPV4『线路12』
厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8$小土豆•IPV4『线路13』
厦门卫视,http://www.52iptv.vip:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$小土豆•IPV4『线路14』
厦门卫视,http://1b6467f415.iok.la:9931/tsfile/live/1093_1.m3u8$小土豆•IPV4『线路15』
厦门卫视,http://139.129.231.228:50060/rtp/239.21.2.6:5002$小土豆•IPV4『线路16』
厦门卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.11:8060$小土豆•IPV4『线路17』
厦门卫视,http://wouu.net:9977/udp/239.93.42.57:5140$小土豆•IPV4『线路18』
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8$小土豆•IPV4『线路19』
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8$小土豆•IPV4『线路20』
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8$小土豆•IPV4『线路21』
厦门卫视,http://220.164.192.48:50085/tsfile/live/1004_1.m3u8$小土豆•IPV4『线路22』
厦门卫视,http://115.229.24.84:8866/TVOD/1000000005000266006/ystenlive/index.m3u8$小土豆•IPV4『线路23』
厦门卫视,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5084893189220221988&livemode=1&stbId=yu&mode=1&$小土豆•IPV4『线路24』
厦门卫视,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266006&livemode=1&stbId=yu&mode=1&$小土豆•IPV4『线路25』
厦门卫视,http://123.132.233.194:352/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路26』
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv$小土豆•IPV4『线路27』
厦门卫视,https://xiamenalic.v.myalicdn.com/xiamen/xiamen_1/index.m3u8$小土豆•IPV4『线路28』
厦门卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226219/index.m3u8$小土豆•IPV4『线路29』
厦门卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8$小土豆•IPV4『线路30』
厦门卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226219/index.m3u8$小土豆•IPV4『线路31』
厦门卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226219/index.m3u8$小土豆•IPV4『线路32』
厦门卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226219/index.m3u8$小土豆•IPV4『线路33』
厦门卫视,http://lt.hxtre.com:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$小土豆•IPV4『线路34』
厦门卫视,http://live.aishang.ctlcdn.com/00000110240159_1/playlist.m3u8?CONTENTID=00000110240159_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR$小土豆•IPV4『线路35』
厦门卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226982/85722609.smil$小土豆•IPV4『线路36』
厦门卫视,http://live.nctv.top/IQRy0ip/bestv.php?id=xmws$小土豆•IPV4『线路37』
厦门卫视,http://live.nctv.top/IQRy0ip/gitv.php?id=xmws$小土豆•IPV4『线路38』
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1194&tk=e640d0a1bf70$小土豆•IPV4『线路39』
厦门卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_XIAMEN$小土豆•IPV4『线路40』
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2741&tk=b53028476470$小土豆•IPV4『线路41』
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1184&tk=e503191f8e20$小土豆•IPV4『线路42』
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3839&tk=f6cc1e0a0e1a$小土豆•IPV4『线路43』
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8459&tk=e503191f8e20$小土豆•IPV4『线路44』
厦门卫视,https://stream1.freetv.fun/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.m3u8$小土豆•IPV4『线路45』
厦门卫视,https://stream1.freetv.fun/f8d1629f014d910f22eba5798df47afb57a1636020d0ef99783649dc37c7a627.m3u8$小土豆•IPV4『线路46』
厦门卫视,https://stream1.freetv.fun/a927444efa3d55d3d42d4d80fc9dd565caeae93fe0328d6e078367c2120df3d4.m3u8$小土豆•IPV4『线路47』
厦门卫视,https://stream1.freetv.fun/8a2a9ccafaf754063ce9d89bdb563b7408b96117d9e868780622f631a35ea400.m3u8$小土豆•IPV4『线路48』
厦门卫视,https://stream1.freetv.fun/c71a50d5cca22f2d65d97b8c3a3fb64d48fd6446bdba4c5a08135de2b235e837.m3u8$小土豆•IPV4『线路49』
厦门卫视,https://stream1.freetv.fun/fa7f6e9ffa48876e0a0c01d13236367138a865a5ebda64b80d0398a29ee8cdb7.m3u8$小土豆•IPV4『线路50』
厦门卫视,https://stream1.freetv.fun/cf7c26c2c6876a650312f14d2cbc9ed0b6345e59f7bdfbea939572011d0c9955.m3u8$小土豆•IPV4『线路51』
厦门卫视,https://stream1.freetv.fun/56e516f15802427b9b451c67772481b8d8866caaee127bd1547942e4306ae5ae.m3u8$小土豆•IPV4『线路52』
厦门卫视,https://stream1.freetv.fun/dbed63a86040718ec58da63619796d31e0af9afacda7aedd1423aa1af946a7b9.m3u8$小土豆•IPV4『线路53』
厦门卫视,http://r.jdshipin.com/p8dEo$小土豆•IPV4『线路54』
厦门卫视,https://stream1.freetv.fun/b141ea6ce9d451944bdbb8a936f68e89d95ae4084af344105a486cd0d717debd.m3u8$小土豆•IPV4『线路55』
厦门卫视,https://stream1.freetv.fun/5da2a85177dcd23a50c3ab9e4cab815050b93d08339747a724575bceef3143bb.m3u8$小土豆•IPV4『线路56』
厦门卫视,http://113.195.45.205:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路57』
厦门卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8$小土豆•IPV4『线路58』
厦门卫视,https://stream1.freetv.fun/d9d95afccb2b63cf3413a6d6c328c65150fe664af371f3c6e1ef2cdae2b68c65.m3u8$小土豆•IPV4『线路59』
厦门卫视,https://stream1.freetv.fun/44ad572f8aed79d295c6d1436be94124e1348f4e866fa678b3a3e0313331eee4.m3u8$小土豆•IPV4『线路60』
厦门卫视,https://stream1.freetv.fun/cc2a1fdd054d0069e308a8c5358596fe1ba08562b102d8223a3b02e620082f96.m3u8$小土豆•IPV4『线路61』
厦门卫视,https://stream1.freetv.fun/1d1f4ee3272778c3d7965079694c5fa2b4daae8342dfb55a91a721fa64d486fb.m3u8$小土豆•IPV4『线路62』
厦门卫视,https://stream1.freetv.fun/59c7359694ec77f9bc678221c3134b608aa973a44b2ed669c823673c1b2a8e0e.m3u8$小土豆•IPV4『线路63』
厦门卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226982/85722609.smil$小土豆•IPV4『线路64』
厦门卫视,http://115.153.254.81/PLTV/88888888/224/3221226982/85722609.smil/index.m3u8?fmt=ts2hls$小土豆•IPV4『线路65』
厦门卫视,http://113.195.13.72:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路66』
厦门卫视,http://114.252.238.87:8000/udp/239.3.1.143:4120$小土豆•IPV4『线路67』
厦门卫视,http://218.24.193.146:808/rtp/232.0.0.160:1234$小土豆•IPV4『线路68』
厦门卫视,http://106.46.147.82:10443/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路69』
厦门卫视,http://106.53.99.30/dl/xmtv.php?id=xmws$小土豆•IPV4『线路70』
厦门卫视,p3p://173.208.176.178:31809/63ec4617000ea493e42b92ae132b3883$小土豆•IPV4『线路71』
南方卫视,http://42.48.50.232:9002/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路1』
南方卫视,http://182.91.124.224:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=0&authid=0$小土豆•IPV4『线路2』
南方卫视,http://113.15.184.97:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路3』
南方卫视,http://113.101.119.26:808/hls/109/index.m3u8$小土豆•IPV4『线路4』
南方卫视,http://113.101.119.26:8090/hls/109/index.m3u8$小土豆•IPV4『线路5』
南方卫视,http://113.86.205.59:8090/hls/109/index.m3u8$小土豆•IPV4『线路6』
南方卫视,http://113.101.119.62:8090/hls/109/index.m3u8$小土豆•IPV4『线路7』
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?$小土豆•IPV4『线路8』
南方卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1593455810_973699600/wd_r3/2018/nfmedia/nfws/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073743&ContentId=265218882&timezone=UTC&mtv_session=69490e0f5d2243e8aa4627ecf0058de1&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=095412c3a2f0236b02fe898002af482a$小土豆•IPV4『线路9』
南方卫视,http://39.134.67.108/PLTV/88888888/224/3221226020/1.m3u8$小土豆•IPV4『线路10』
南方卫视,http://39.134.67.110/PLTV/88888888/224/3221226020/1.m3u8$小土豆•IPV4『线路11』
南方卫视,http://39.134.66.66/PLTV/88888888/224/3221226020/1.m3u8$小土豆•IPV4『线路12』
南方卫视,http://39.134.66.46/PLTV/88888888/224/3221226020/1.m3u8$小土豆•IPV4『线路13』
南方卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226218/index.m3u8$小土豆•IPV4『线路14』
南方卫视,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226218/index.m3u8$小土豆•IPV4『线路15』
南方卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226218/index.m3u8$小土豆•IPV4『线路16』
南方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226218/index.m3u8$小土豆•IPV4『线路17』
南方卫视,http://maomao.kandiantv.cn/m3u8.php?/migu/608917627$小土豆•IPV4『线路18』
南方卫视,http://www.namewee.xyz/gudou.php?cid=364&id=1456_4500$小土豆•IPV4『线路19』
南方卫视,http://www.namewee.xyz/gudou.php?cid=364&id=1456$小土豆•IPV4『线路20』
南方卫视,http://117.148.179.160/PLTV/88888888/224/3221231661/index.m3u8$小土豆•IPV4『线路21』
南方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7396&tk=e640d0a1bf70$小土豆•IPV4『线路22』
南方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2222&tk=f6cc1e0a0e1a$小土豆•IPV4『线路23』
南方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1735&tk=b53028476470$小土豆•IPV4『线路24』
南方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8119&tk=2aca1ad9a849$小土豆•IPV4『线路25』
南方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2289&tk=e503191f8e20$小土豆•IPV4『线路26』
南方卫视,http://www.zzlag.top:9087/tsfile/live/1041_1.m3u8?key=txiptv$小土豆•IPV4『线路27』
南方卫视,http://171.108.239.79:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路28』
南方卫视,http://171.108.239.99:8181/tsfile/live/1003_1.m3u8?key=txiptv$小土豆•IPV4『线路29』
南方卫视,http://171.108.239.98:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路30』
南方卫视,http://171.108.239.80:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路31』
南方卫视,http://171.108.239.99:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路32』
南方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226203/index.m3u8$小土豆•IPV4『线路33』
南方卫视,http://114.252.238.87:8000/udp/239.3.1.161:8001$小土豆•IPV4『线路34』
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8$小土豆•IPV4『线路35』
甘肃卫视,http://111.29.9.33:6610/000000001000/1000000002000017827/index.m3u8?channel-id=bestzb&Contentid=1000000002000017827&livemode=1&stbId=3$小土豆•IPV4『线路1』
甘肃卫视,https://hls.gstv.com.cn/9hvng2/5gd714.m3u8$小土豆•IPV4『线路2』
甘肃卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7194&tk=bd38c03a3ce1$小土豆•IPV4『线路3』
甘肃卫视,rtmp://livein.gstv.com.cn/49048r/y3nga4.flv$小土豆•IPV4『线路4』
甘肃卫视,http://z.b.bkpcp.top/m.php?id=gsws$小土豆•IPV4『线路5』
甘肃卫视,http://110.53.52.63:8888/newlive/live/hls/35/live.m3u8$小土豆•IPV4『线路6』
甘肃卫视,http://live.wqwqwq.sbs/itv/5000000011000031121.m3u8?cdn=bestzb$小土豆•IPV4『线路7』
甘肃卫视,http://lu.wqwqwq.sbs/itv/5000000011000031121.m3u8?cdn=bestzb$小土豆•IPV4『线路8』
甘肃卫视,http://cssbyd.imwork.net:8082/hls/48/index.m3u8$小土豆•IPV4『线路9』
甘肃卫视,http://39.164.180.36:19901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0$小土豆•IPV4『线路10』
甘肃卫视,http://120.238.94.10:9901/tsfile/live/1079_1.m3u8$小土豆•IPV4『线路11』
甘肃卫视,http://58.220.219.14:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路12』
甘肃卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227003/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESco1zinvdUYzleEkXYhIvA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$小土豆•IPV4『线路13』
甘肃卫视,http://dd.ddzb.fun/php/migu.php?id=gsws$小土豆•IPV4『线路14』
甘肃卫视,http://182.92.109.190:1668/migu720/migu720.php?id=gsws$小土豆•IPV4『线路15』
甘肃卫视,http://123.10.78.208:808/hls/58/index.m3u8$小土豆•IPV4『线路16』
甘肃卫视,http://118.249.23.16:4022/udp/239.76.246.94:1234$小土豆•IPV4『线路17』
甘肃卫视,http://118.249.23.16:4022/udp/239.76.253.94:9000$小土豆•IPV4『线路18』
甘肃卫视,http://171.213.196.134:8088/udp/239.93.0.81:5140$小土豆•IPV4『线路19』
甘肃卫视,http://171.213.196.134:8088/udp/239.93.1.215:5140$小土豆•IPV4『线路20』
甘肃卫视,http://183.185.129.160:8085/rtp/226.0.2.55:8352$小土豆•IPV4『线路21』
甘肃卫视,http://183.185.105.197:8082/rtp/226.0.2.55:8352$小土豆•IPV4『线路22』
甘肃卫视,http://119.32.12.32:2901/udp/224.1.100.10:11111$小土豆•IPV4『线路23』
甘肃卫视,http://180.213.174.225:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路24』
甘肃卫视,http://124.128.73.58:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路25』
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8$小土豆•IPV4『线路26』
甘肃卫视,http://120.76.248.139/live/bfgd/4200000119.m3u8$小土豆•IPV4『线路27』
甘肃卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7149&tk=bd38c03a3ce1$小土豆•IPV4『线路28』
甘肃卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3994&tk=bd38c03a3ce1$小土豆•IPV4『线路29』
甘肃卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.10:11111$小土豆•IPV4『线路30』
甘肃卫视,http://www.52iptv.vip:35455/itv/5000000011000031121.m3u8?cdn=bestzb$小土豆•IPV4『线路31』
甘肃卫视,http://1.195.30.9:19901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路32』
甘肃卫视,http://113.118.15.210:808/hls/119/index.m3u8$小土豆•IPV4『线路33』
甘肃卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.225:9338$小土豆•IPV4『线路34』
甘肃卫视,http://wouu.net:9977/udp/239.93.0.81:5140$小土豆•IPV4『线路35』
甘肃卫视,http://113.15.184.97:8181/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路36』
甘肃卫视,http://110.80.17.38:9901/tsfile/live/0141_1.m3u8$小土豆•IPV4『线路37』
甘肃卫视,http://202.100.46.58:9901/tsfile/live/1035_1.m3u8$小土豆•IPV4『线路38』
甘肃卫视,http://223.241.247.214:9901/tsfile/live/0141_1.m3u8$小土豆•IPV4『线路39』
甘肃卫视,http://61.138.128.226:19901/tsfile/live/0141_1.m3u8$小土豆•IPV4『线路40』
甘肃卫视,http://183.66.15.146:60901/tsfile/live/0141_1.m3u8$小土豆•IPV4『线路41』
甘肃卫视,http://121.33.239.242:9901/tsfile/live/0141_1.m3u8$小土豆•IPV4『线路42』
贵州卫视,http://42.238.235.104:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路1』
贵州卫视,http://111.29.9.33:6610/000000001000/1000000002000003169/index.m3u8?channel-id=bestzb&Contentid=1000000002000003169&livemode=1&stbId=3$小土豆•IPV4『线路2』
贵州卫视,http://z.b.bkpcp.top/m.php?id=gzws$小土豆•IPV4『线路3』
贵州卫视,http://php.jdshipin.com:8880/cqyx.php?id=GUIZHOUHD$小土豆•IPV4『线路4』
贵州卫视,http://182.37.169.94:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路5』
贵州卫视,http://110.53.52.63:8888/newlive/live/hls/28/live.m3u8$小土豆•IPV4『线路6』
贵州卫视,http://live.wqwqwq.sbs/itv/5000000004000025843.m3u8?cdn=bestzb$小土豆•IPV4『线路7』
贵州卫视,http://lu.wqwqwq.sbs/itv/5000000004000025843.m3u8?cdn=bestzb$小土豆•IPV4『线路8』
贵州卫视,http://cssbyd.imwork.net:8082/hls/39/index.m3u8$小土豆•IPV4『线路9』
贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2446&tk=bd38c03a3ce1$小土豆•IPV4『线路10』
贵州卫视,https://www.yangshipin.cn/tv/home?pid=600002490$小土豆•IPV4『线路11』
贵州卫视,http://101.66.198.87:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$小土豆•IPV4『线路12』
贵州卫视,http://101.66.198.121:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$小土豆•IPV4『线路13』
贵州卫视,http://101.66.198.245:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$小土豆•IPV4『线路14』
贵州卫视,http://101.66.198.222:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$小土豆•IPV4『线路15』
贵州卫视,http://58.220.219.14:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路16』
贵州卫视,http://124.128.73.58:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路17』
贵州卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227012/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EnqBF03rFwPucF8ODtWxLQQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$小土豆•IPV4『线路18』
贵州卫视,http://dd.ddzb.fun/php/migu.php?id=gzws$小土豆•IPV4『线路19』
贵州卫视,http://182.92.109.190:1668/migu720/migu720.php?id=gzws$小土豆•IPV4『线路20』
贵州卫视,http://123.10.78.208:808/hls/47/index.m3u8$小土豆•IPV4『线路21』
贵州卫视,http://58.19.244.92:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路22』
贵州卫视,http://42.48.50.232:9002/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路23』
贵州卫视,http://118.249.23.16:4022/udp/239.76.245.198:1234$小土豆•IPV4『线路24』
贵州卫视,http://118.249.23.16:4022/udp/239.76.252.198:9000$小土豆•IPV4『线路25』
贵州卫视,http://171.213.196.134:8088/udp/239.93.0.131:5140$小土豆•IPV4『线路26』
贵州卫视,http://171.213.196.134:8088/udp/239.93.1.200:5140$小土豆•IPV4『线路27』
贵州卫视,http://114.228.152.34:8888/rtp/239.49.1.52:6000$小土豆•IPV4『线路28』
贵州卫视,http://180.119.183.89:8800/rtp/239.49.1.52:6000$小土豆•IPV4『线路29』
贵州卫视,http://183.185.129.160:8085/rtp/226.0.2.180:9352$小土豆•IPV4『线路30』
贵州卫视,http://183.185.129.160:8085/rtp/226.0.2.43:8256$小土豆•IPV4『线路31』
贵州卫视,http://183.185.105.197:8082/rtp/226.0.2.180:9352$小土豆•IPV4『线路32』
贵州卫视,http://183.185.105.197:8082/rtp/226.0.2.43:8256$小土豆•IPV4『线路33』
贵州卫视,http://121.227.243.195:7766/rtp/239.49.1.52:6000$小土豆•IPV4『线路34』
贵州卫视,http://49.67.96.109:55555/rtp/239.49.1.52:6000$小土豆•IPV4『线路35』
贵州卫视,http://119.32.12.32:2901/udp/224.1.100.58:11111$小土豆•IPV4『线路36』
贵州卫视,http://123.130.84.106:8154/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路37』
贵州卫视,http://113.57.20.158:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路38』
贵州卫视,http://61.136.67.238:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路39』
贵州卫视,http://111.160.17.2:59901/tsfile/live/0001_46.m3u8$小土豆•IPV4『线路40』
贵州卫视,http://111.160.17.2:59901/tsfile/live/0001_46.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路41』
贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8$小土豆•IPV4『线路42』
贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8$小土豆•IPV4『线路43』
贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9850&tk=bd38c03a3ce1$小土豆•IPV4『线路44』
贵州卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.57:11111$小土豆•IPV4『线路45』
贵州卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.58:11111$小土豆•IPV4『线路46』
贵州卫视,http://www.52iptv.vip:35455/itv/5000000004000025843.m3u8?cdn=bestzb$小土豆•IPV4『线路47』
贵州卫视,http://175.18.189.238:9998/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路48』
河北卫视,http://111.29.9.33:6610/000000001000/1000000002000017118/index.m3u8?channel-id=bestzb&Contentid=1000000002000017118&livemode=1&stbId=3$小土豆•IPV4『线路1』
河北卫视,http://php.jdshipin.com:8880/cqyx.php?id=HEBEISD$小土豆•IPV4『线路2』
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$小土豆•IPV4『线路3』
河北卫视,http://live.wqwqwq.sbs/itv/5000000006000040016.m3u8?cdn=bestzb$小土豆•IPV4『线路4』
河北卫视,http://lu.wqwqwq.sbs/itv/5000000006000040016.m3u8?cdn=bestzb$小土豆•IPV4『线路5』
河北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9728&tk=bd38c03a3ce1$小土豆•IPV4『线路6』
河北卫视,https://www.yangshipin.cn/tv/home?pid=600002493$小土豆•IPV4『线路7』
河北卫视,http://39.164.180.36:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$小土豆•IPV4『线路8』
河北卫视,http://182.91.124.224:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0$小土豆•IPV4『线路9』
河北卫视,http://120.192.226.35:8009/hls/55/index.m3u8$小土豆•IPV4『线路10』
河北卫视,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路11』
河北卫视,http://36.40.236.160:9999/tsfile/live/0138_2.m3u8?key=txiptv&playlive=0&authid=0$小土豆•IPV4『线路12』
河北卫视,http://58.220.219.14:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路13』
河北卫视,http://117.27.190.42:9998/tsfile/live/23266_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路14』
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路15』
河北卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227014/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErSGjhI3DMaaAASPrbQJYTg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$小土豆•IPV4『线路16』
河北卫视,http://123.10.78.208:808/hls/53/index.m3u8$小土豆•IPV4『线路17』
河北卫视,http://42.48.50.232:9002/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路18』
河北卫视,http://118.249.23.16:4022/udp/239.76.245.199:1234$小土豆•IPV4『线路19』
河北卫视,http://118.249.23.16:4022/udp/239.76.252.199:9000$小土豆•IPV4『线路20』
河北卫视,http://171.213.196.134:8088/udp/239.93.0.132:5140$小土豆•IPV4『线路21』
